,data
2022-04-11 13:25:03,81
2022-04-11 13:25:04,108
2022-04-11 13:25:05,123
2022-04-11 13:25:06,75
2022-04-11 13:25:07,64
2022-04-11 13:25:08,104
2022-04-11 13:25:09,122
2022-04-11 13:25:10,97
2022-04-11 13:25:11,71
2022-04-11 13:25:12,118
2022-04-11 13:25:13,149
2022-04-11 13:25:14,93
2022-04-11 13:25:15,86
2022-04-11 13:25:16,76
2022-04-11 13:25:17,101
2022-04-11 13:25:18,73
2022-04-11 13:25:19,133
2022-04-11 13:25:20,94
2022-04-11 13:25:21,69
2022-04-11 13:25:22,83
2022-04-11 13:25:23,139
2022-04-11 13:25:24,143
2022-04-11 13:25:25,57
2022-04-11 13:25:26,122
2022-04-11 13:25:27,76
2022-04-11 13:25:28,62
2022-04-11 13:25:29,139
2022-04-11 13:25:30,69
2022-04-11 13:25:31,147
2022-04-11 13:25:32,95
2022-04-11 13:25:33,150
2022-04-11 13:25:34,50
2022-04-11 13:25:35,81
2022-04-11 13:25:36,125
2022-04-11 13:25:37,135
2022-04-11 13:25:38,117
2022-04-11 13:25:39,96
2022-04-11 13:25:40,71
2022-04-11 13:25:41,123
2022-04-11 13:25:42,81
2022-04-11 13:25:43,58
2022-04-11 13:25:44,141
2022-04-11 13:25:45,142
2022-04-11 13:25:46,101
2022-04-11 13:25:47,90
2022-04-11 13:25:48,142
2022-04-11 13:25:49,99
2022-04-11 13:25:50,130
2022-04-11 13:25:51,102
2022-04-11 13:25:52,71
2022-04-11 13:25:53,148
2022-04-11 13:25:54,123
2022-04-11 13:25:55,61
2022-04-11 13:25:56,68
2022-04-11 13:25:57,73
2022-04-11 13:25:58,62
2022-04-11 13:25:59,102
2022-04-11 13:26:00,114
2022-04-11 13:26:01,91
2022-04-11 13:26:02,110
2022-04-11 13:26:03,78
2022-04-11 13:26:04,68
2022-04-11 13:26:05,77
2022-04-11 13:26:06,125
2022-04-11 13:26:07,87
2022-04-11 13:26:08,99
2022-04-11 13:26:09,67
2022-04-11 13:26:10,85
2022-04-11 13:26:11,91
2022-04-11 13:26:12,78
2022-04-11 13:26:13,101
2022-04-11 13:26:14,135
2022-04-11 13:26:15,105
2022-04-11 13:26:16,129
2022-04-11 13:26:17,81
2022-04-11 13:26:18,59
2022-04-11 13:26:19,122
2022-04-11 13:26:20,63
2022-04-11 13:26:21,60
2022-04-11 13:26:22,88
2022-04-11 13:26:23,136
2022-04-11 13:26:24,111
2022-04-11 13:26:25,65
2022-04-11 13:26:26,99
2022-04-11 13:26:27,81
2022-04-11 13:26:28,78
2022-04-11 13:26:29,78
2022-04-11 13:26:30,75
2022-04-11 13:26:31,126
2022-04-11 13:26:32,54
2022-04-11 13:26:33,61
2022-04-11 13:26:34,84
2022-04-11 13:26:35,98
2022-04-11 13:26:36,95
2022-04-11 13:26:37,104
2022-04-11 13:26:38,136
2022-04-11 13:26:39,115
2022-04-11 13:26:40,132
2022-04-11 13:26:41,138
2022-04-11 13:26:42,137
2022-04-11 13:26:43,114
2022-04-11 13:26:44,81
2022-04-11 13:26:45,70
2022-04-11 13:26:46,73
2022-04-11 13:26:47,146
2022-04-11 13:26:48,129
2022-04-11 13:26:49,131
2022-04-11 13:26:50,93
2022-04-11 13:26:51,71
2022-04-11 13:26:52,145
2022-04-11 13:26:53,87
2022-04-11 13:26:54,133
2022-04-11 13:26:55,89
2022-04-11 13:26:56,66
2022-04-11 13:26:57,88
2022-04-11 13:26:58,126
2022-04-11 13:26:59,82
2022-04-11 13:27:00,134
2022-04-11 13:27:01,97
2022-04-11 13:27:02,107
2022-04-11 13:27:03,125
2022-04-11 13:27:04,122
2022-04-11 13:27:05,146
2022-04-11 13:27:06,90
2022-04-11 13:27:07,99
2022-04-11 13:27:08,67
2022-04-11 13:27:09,116
2022-04-11 13:27:10,117
2022-04-11 13:27:11,143
2022-04-11 13:27:12,112
2022-04-11 13:27:13,127
2022-04-11 13:27:14,78
2022-04-11 13:27:15,99
2022-04-11 13:27:16,51
2022-04-11 13:27:17,89
2022-04-11 13:27:18,100
2022-04-11 13:27:19,136
2022-04-11 13:27:20,147
2022-04-11 13:27:21,111
2022-04-11 13:27:22,88
2022-04-11 13:27:23,127
2022-04-11 13:27:24,67
2022-04-11 13:27:25,96
2022-04-11 13:27:26,91
2022-04-11 13:27:27,54
2022-04-11 13:27:28,60
2022-04-11 13:27:29,140
2022-04-11 13:27:30,120
2022-04-11 13:27:31,136
2022-04-11 13:27:32,139
2022-04-11 13:27:33,125
2022-04-11 13:27:34,124
2022-04-11 13:27:35,136
2022-04-11 13:27:36,118
2022-04-11 13:27:37,95
2022-04-11 13:27:38,143
2022-04-11 13:27:39,135
2022-04-11 13:27:40,53
2022-04-11 13:27:41,120
2022-04-11 13:27:42,136
2022-04-11 13:27:43,137
2022-04-11 13:27:44,139
2022-04-11 13:27:45,117
2022-04-11 13:27:46,109
2022-04-11 13:27:47,52
2022-04-11 13:27:48,65
2022-04-11 13:27:49,92
2022-04-11 13:27:50,106
2022-04-11 13:27:51,150
2022-04-11 13:27:52,105
2022-04-11 13:27:53,114
2022-04-11 13:27:54,89
2022-04-11 13:27:55,61
2022-04-11 13:27:56,134
2022-04-11 13:27:57,90
2022-04-11 13:27:58,76
2022-04-11 13:27:59,146
2022-04-11 13:28:00,90
2022-04-11 13:28:01,56
2022-04-11 13:28:02,78
2022-04-11 13:28:03,74
2022-04-11 13:28:04,134
2022-04-11 13:28:05,93
2022-04-11 13:28:06,91
2022-04-11 13:28:07,97
2022-04-11 13:28:08,150
2022-04-11 13:28:09,85
2022-04-11 13:28:10,144
2022-04-11 13:28:11,140
2022-04-11 13:28:12,78
2022-04-11 13:28:13,144
2022-04-11 13:28:14,80
2022-04-11 13:28:15,122
2022-04-11 13:28:16,59
2022-04-11 13:28:17,82
2022-04-11 13:28:18,140
2022-04-11 13:28:19,134
2022-04-11 13:28:20,73
2022-04-11 13:28:21,87
2022-04-11 13:28:22,51
2022-04-11 13:28:23,123
2022-04-11 13:28:24,98
2022-04-11 13:28:25,75
2022-04-11 13:28:26,93
2022-04-11 13:28:27,63
2022-04-11 13:28:28,66
2022-04-11 13:28:29,84
2022-04-11 13:28:30,113
2022-04-11 13:28:31,80
2022-04-11 13:28:32,107
2022-04-11 13:28:33,87
2022-04-11 13:28:34,66
2022-04-11 13:28:35,69
2022-04-11 13:28:36,105
2022-04-11 13:28:37,101
2022-04-11 13:28:38,106
2022-04-11 13:28:39,64
2022-04-11 13:28:40,80
2022-04-11 13:28:41,134
2022-04-11 13:28:42,106
2022-04-11 13:28:43,62
2022-04-11 13:28:44,128
2022-04-11 13:28:45,81
2022-04-11 13:28:46,93
2022-04-11 13:28:47,130
2022-04-11 13:28:48,110
2022-04-11 13:28:49,134
2022-04-11 13:28:50,121
2022-04-11 13:28:51,75
2022-04-11 13:28:52,117
2022-04-11 13:28:53,50
2022-04-11 13:28:54,136
2022-04-11 13:28:55,95
2022-04-11 13:28:56,68
2022-04-11 13:28:57,79
2022-04-11 13:28:58,90
2022-04-11 13:28:59,123
2022-04-11 13:29:00,137
2022-04-11 13:29:01,88
2022-04-11 13:29:02,116
2022-04-11 13:29:03,54
2022-04-11 13:29:04,91
2022-04-11 13:29:05,84
2022-04-11 13:29:06,112
2022-04-11 13:29:07,108
2022-04-11 13:29:08,125
2022-04-11 13:29:09,125
2022-04-11 13:29:10,93
2022-04-11 13:29:11,73
2022-04-11 13:29:12,95
2022-04-11 13:29:13,137
2022-04-11 13:29:14,147
2022-04-11 13:29:15,68
2022-04-11 13:29:16,91
2022-04-11 13:29:17,137
2022-04-11 13:29:18,81
2022-04-11 13:29:19,116
2022-04-11 13:29:20,70
2022-04-11 13:29:21,120
2022-04-11 13:29:22,126
2022-04-11 13:29:23,114
2022-04-11 13:29:24,90
2022-04-11 13:29:25,134
2022-04-11 13:29:26,67
2022-04-11 13:29:27,97
2022-04-11 13:29:28,99
2022-04-11 13:29:29,68
2022-04-11 13:29:30,98
2022-04-11 13:29:31,150
2022-04-11 13:29:32,53
2022-04-11 13:29:33,131
2022-04-11 13:29:34,104
2022-04-11 13:29:35,120
2022-04-11 13:29:36,50
2022-04-11 13:29:37,101
2022-04-11 13:29:38,89
2022-04-11 13:29:39,75
2022-04-11 13:29:40,66
2022-04-11 13:29:41,69
2022-04-11 13:29:42,148
2022-04-11 13:29:43,94
2022-04-11 13:29:44,132
2022-04-11 13:29:45,87
2022-04-11 13:29:46,115
2022-04-11 13:29:47,95
2022-04-11 13:29:48,118
2022-04-11 13:29:49,79
2022-04-11 13:29:50,149
2022-04-11 13:29:51,124
2022-04-11 13:29:52,81
2022-04-11 13:29:53,126
2022-04-11 13:29:54,130
2022-04-11 13:29:55,134
2022-04-11 13:29:56,59
2022-04-11 13:29:57,83
2022-04-11 13:29:58,89
2022-04-11 13:29:59,103
2022-04-11 13:30:00,210
2022-04-11 13:30:01,105
2022-04-11 13:30:02,55
2022-04-11 13:30:03,50
2022-04-11 13:30:04,54
2022-04-11 13:30:05,65
2022-04-11 13:30:06,59
2022-04-11 13:30:07,121
2022-04-11 13:30:08,79
2022-04-11 13:30:09,128
2022-04-11 13:30:10,141
2022-04-11 13:30:11,110
2022-04-11 13:30:12,149
2022-04-11 13:30:13,65
2022-04-11 13:30:14,77
2022-04-11 13:30:15,99
2022-04-11 13:30:16,53
2022-04-11 13:30:17,98
2022-04-11 13:30:18,80
2022-04-11 13:30:19,144
2022-04-11 13:30:20,84
2022-04-11 13:30:21,80
2022-04-11 13:30:22,112
2022-04-11 13:30:23,140
2022-04-11 13:30:24,92
2022-04-11 13:30:25,134
2022-04-11 13:30:26,81
2022-04-11 13:30:27,122
2022-04-11 13:30:28,119
2022-04-11 13:30:29,126
2022-04-11 13:30:30,97
2022-04-11 13:30:31,95
2022-04-11 13:30:32,61
2022-04-11 13:30:33,73
2022-04-11 13:30:34,135
2022-04-11 13:30:35,85
2022-04-11 13:30:36,136
2022-04-11 13:30:37,126
2022-04-11 13:30:38,135
2022-04-11 13:30:39,110
2022-04-11 13:30:40,130
2022-04-11 13:30:41,57
2022-04-11 13:30:42,76
2022-04-11 13:30:43,144
2022-04-11 13:30:44,89
2022-04-11 13:30:45,98
2022-04-11 13:30:46,64
2022-04-11 13:30:47,130
2022-04-11 13:30:48,105
2022-04-11 13:30:49,147
2022-04-11 13:30:50,133
2022-04-11 13:30:51,120
2022-04-11 13:30:52,77
2022-04-11 13:30:53,106
2022-04-11 13:30:54,68
2022-04-11 13:30:55,109
2022-04-11 13:30:56,147
2022-04-11 13:30:57,113
2022-04-11 13:30:58,97
2022-04-11 13:30:59,79
2022-04-11 13:31:00,100
2022-04-11 13:31:01,108
2022-04-11 13:31:02,140
2022-04-11 13:31:03,115
2022-04-11 13:31:04,72
2022-04-11 13:31:05,114
2022-04-11 13:31:06,127
2022-04-11 13:31:07,50
2022-04-11 13:31:08,104
2022-04-11 13:31:09,85
2022-04-11 13:31:10,95
2022-04-11 13:31:11,61
2022-04-11 13:31:12,108
2022-04-11 13:31:13,69
2022-04-11 13:31:14,110
2022-04-11 13:31:15,131
2022-04-11 13:31:16,114
2022-04-11 13:31:17,58
2022-04-11 13:31:18,81
2022-04-11 13:31:19,67
2022-04-11 13:31:20,108
2022-04-11 13:31:21,146
2022-04-11 13:31:22,137
2022-04-11 13:31:23,116
2022-04-11 13:31:24,128
2022-04-11 13:31:25,52
2022-04-11 13:31:26,77
2022-04-11 13:31:27,80
2022-04-11 13:31:28,114
2022-04-11 13:31:29,101
2022-04-11 13:31:30,113
2022-04-11 13:31:31,138
2022-04-11 13:31:32,146
2022-04-11 13:31:33,148
2022-04-11 13:31:34,108
2022-04-11 13:31:35,131
2022-04-11 13:31:36,70
2022-04-11 13:31:37,103
2022-04-11 13:31:38,113
2022-04-11 13:31:39,74
2022-04-11 13:31:40,115
2022-04-11 13:31:41,137
2022-04-11 13:31:42,87
2022-04-11 13:31:43,101
2022-04-11 13:31:44,61
2022-04-11 13:31:45,93
2022-04-11 13:31:46,82
2022-04-11 13:31:47,128
2022-04-11 13:31:48,121
2022-04-11 13:31:49,97
2022-04-11 13:31:50,74
2022-04-11 13:31:51,93
2022-04-11 13:31:52,129
2022-04-11 13:31:53,101
2022-04-11 13:31:54,75
2022-04-11 13:31:55,129
2022-04-11 13:31:56,68
2022-04-11 13:31:57,89
2022-04-11 13:31:58,129
2022-04-11 13:31:59,135
2022-04-11 13:32:00,116
2022-04-11 13:32:01,104
2022-04-11 13:32:02,85
2022-04-11 13:32:03,138
2022-04-11 13:32:04,62
2022-04-11 13:32:05,60
2022-04-11 13:32:06,150
2022-04-11 13:32:07,100
2022-04-11 13:32:08,133
2022-04-11 13:32:09,79
2022-04-11 13:32:10,138
2022-04-11 13:32:11,95
2022-04-11 13:32:12,140
2022-04-11 13:32:13,69
2022-04-11 13:32:14,119
2022-04-11 13:32:15,79
2022-04-11 13:32:16,71
2022-04-11 13:32:17,71
2022-04-11 13:32:18,112
2022-04-11 13:32:19,150
2022-04-11 13:32:20,77
2022-04-11 13:32:21,144
2022-04-11 13:32:22,57
2022-04-11 13:32:23,60
2022-04-11 13:32:24,125
2022-04-11 13:32:25,134
2022-04-11 13:32:26,95
2022-04-11 13:32:27,63
2022-04-11 13:32:28,60
2022-04-11 13:32:29,82
2022-04-11 13:32:30,150
2022-04-11 13:32:31,148
2022-04-11 13:32:32,83
2022-04-11 13:32:33,64
2022-04-11 13:32:34,133
2022-04-11 13:32:35,119
2022-04-11 13:32:36,117
2022-04-11 13:32:37,63
2022-04-11 13:32:38,146
2022-04-11 13:32:39,114
2022-04-11 13:32:40,92
2022-04-11 13:32:41,91
2022-04-11 13:32:42,110
2022-04-11 13:32:43,116
2022-04-11 13:32:44,108
2022-04-11 13:32:45,136
2022-04-11 13:32:46,112
2022-04-11 13:32:47,107
2022-04-11 13:32:48,104
2022-04-11 13:32:49,123
2022-04-11 13:32:50,74
2022-04-11 13:32:51,111
2022-04-11 13:32:52,148
2022-04-11 13:32:53,130
2022-04-11 13:32:54,138
2022-04-11 13:32:55,121
2022-04-11 13:32:56,125
2022-04-11 13:32:57,115
2022-04-11 13:32:58,113
2022-04-11 13:32:59,79
2022-04-11 13:33:00,138
2022-04-11 13:33:01,58
2022-04-11 13:33:02,65
2022-04-11 13:33:03,119
2022-04-11 13:33:04,98
2022-04-11 13:33:05,63
2022-04-11 13:33:06,91
2022-04-11 13:33:07,136
2022-04-11 13:33:08,59
2022-04-11 13:33:09,64
2022-04-11 13:33:10,130
2022-04-11 13:33:11,54
2022-04-11 13:33:12,139
2022-04-11 13:33:13,60
2022-04-11 13:33:14,54
2022-04-11 13:33:15,86
2022-04-11 13:33:16,82
2022-04-11 13:33:17,147
2022-04-11 13:33:18,54
2022-04-11 13:33:19,126
2022-04-11 13:33:20,89
2022-04-11 13:33:21,123
2022-04-11 13:33:22,96
2022-04-11 13:33:23,89
2022-04-11 13:33:24,82
2022-04-11 13:33:25,130
2022-04-11 13:33:26,133
2022-04-11 13:33:27,98
2022-04-11 13:33:28,142
2022-04-11 13:33:29,64
2022-04-11 13:33:30,106
2022-04-11 13:33:31,95
2022-04-11 13:33:32,64
2022-04-11 13:33:33,136
2022-04-11 13:33:34,107
2022-04-11 13:33:35,79
2022-04-11 13:33:36,102
2022-04-11 13:33:37,75
2022-04-11 13:33:38,132
2022-04-11 13:33:39,80
2022-04-11 13:33:40,97
2022-04-11 13:33:41,149
2022-04-11 13:33:42,73
2022-04-11 13:33:43,96
2022-04-11 13:33:44,106
2022-04-11 13:33:45,130
2022-04-11 13:33:46,101
2022-04-11 13:33:47,117
2022-04-11 13:33:48,97
2022-04-11 13:33:49,150
2022-04-11 13:33:50,144
2022-04-11 13:33:51,84
2022-04-11 13:33:52,64
2022-04-11 13:33:53,55
2022-04-11 13:33:54,63
2022-04-11 13:33:55,139
2022-04-11 13:33:56,86
2022-04-11 13:33:57,85
2022-04-11 13:33:58,65
2022-04-11 13:33:59,67
2022-04-11 13:34:00,53
2022-04-11 13:34:01,67
2022-04-11 13:34:02,145
2022-04-11 13:34:03,92
2022-04-11 13:34:04,115
2022-04-11 13:34:05,73
2022-04-11 13:34:06,67
2022-04-11 13:34:07,125
2022-04-11 13:34:08,138
2022-04-11 13:34:09,97
2022-04-11 13:34:10,127
2022-04-11 13:34:11,67
2022-04-11 13:34:12,128
2022-04-11 13:34:13,113
2022-04-11 13:34:14,54
2022-04-11 13:34:15,110
2022-04-11 13:34:16,52
2022-04-11 13:34:17,126
2022-04-11 13:34:18,64
2022-04-11 13:34:19,83
2022-04-11 13:34:20,68
2022-04-11 13:34:21,127
2022-04-11 13:34:22,103
2022-04-11 13:34:23,53
2022-04-11 13:34:24,98
2022-04-11 13:34:25,101
2022-04-11 13:34:26,58
2022-04-11 13:34:27,97
2022-04-11 13:34:28,95
2022-04-11 13:34:29,93
2022-04-11 13:34:30,54
2022-04-11 13:34:31,50
2022-04-11 13:34:32,133
2022-04-11 13:34:33,98
2022-04-11 13:34:34,54
2022-04-11 13:34:35,103
2022-04-11 13:34:36,102
2022-04-11 13:34:37,87
2022-04-11 13:34:38,115
2022-04-11 13:34:39,101
2022-04-11 13:34:40,60
2022-04-11 13:34:41,65
2022-04-11 13:34:42,114
2022-04-11 13:34:43,98
2022-04-11 13:34:44,86
2022-04-11 13:34:45,108
2022-04-11 13:34:46,50
2022-04-11 13:34:47,59
2022-04-11 13:34:48,86
2022-04-11 13:34:49,111
2022-04-11 13:34:50,74
2022-04-11 13:34:51,57
2022-04-11 13:34:52,56
2022-04-11 13:34:53,105
2022-04-11 13:34:54,84
2022-04-11 13:34:55,130
2022-04-11 13:34:56,98
2022-04-11 13:34:57,137
2022-04-11 13:34:58,110
2022-04-11 13:34:59,149
2022-04-11 13:35:00,85
2022-04-11 13:35:01,128
2022-04-11 13:35:02,112
2022-04-11 13:35:03,80
2022-04-11 13:35:04,137
2022-04-11 13:35:05,91
2022-04-11 13:35:06,108
2022-04-11 13:35:07,86
2022-04-11 13:35:08,69
2022-04-11 13:35:09,91
2022-04-11 13:35:10,122
2022-04-11 13:35:11,97
2022-04-11 13:35:12,111
2022-04-11 13:35:13,86
2022-04-11 13:35:14,117
2022-04-11 13:35:15,68
2022-04-11 13:35:16,99
2022-04-11 13:35:17,144
2022-04-11 13:35:18,121
2022-04-11 13:35:19,55
2022-04-11 13:35:20,60
2022-04-11 13:35:21,121
2022-04-11 13:35:22,77
2022-04-11 13:35:23,133
2022-04-11 13:35:24,90
2022-04-11 13:35:25,67
2022-04-11 13:35:26,114
2022-04-11 13:35:27,114
2022-04-11 13:35:28,58
2022-04-11 13:35:29,123
2022-04-11 13:35:30,87
2022-04-11 13:35:31,61
2022-04-11 13:35:32,56
2022-04-11 13:35:33,55
2022-04-11 13:35:34,101
2022-04-11 13:35:35,83
2022-04-11 13:35:36,51
2022-04-11 13:35:37,133
2022-04-11 13:35:38,65
2022-04-11 13:35:39,51
2022-04-11 13:35:40,71
2022-04-11 13:35:41,68
2022-04-11 13:35:42,116
2022-04-11 13:35:43,70
2022-04-11 13:35:44,148
2022-04-11 13:35:45,68
2022-04-11 13:35:46,135
2022-04-11 13:35:47,138
2022-04-11 13:35:48,106
2022-04-11 13:35:49,112
2022-04-11 13:35:50,150
2022-04-11 13:35:51,74
2022-04-11 13:35:52,136
2022-04-11 13:35:53,73
2022-04-11 13:35:54,64
2022-04-11 13:35:55,58
2022-04-11 13:35:56,71
2022-04-11 13:35:57,57
2022-04-11 13:35:58,137
2022-04-11 13:35:59,95
2022-04-11 13:36:00,118
2022-04-11 13:36:01,55
2022-04-11 13:36:02,111
2022-04-11 13:36:03,65
2022-04-11 13:36:04,82
2022-04-11 13:36:05,99
2022-04-11 13:36:06,150
2022-04-11 13:36:07,131
2022-04-11 13:36:08,134
2022-04-11 13:36:09,74
2022-04-11 13:36:10,52
2022-04-11 13:36:11,96
2022-04-11 13:36:12,124
2022-04-11 13:36:13,145
2022-04-11 13:36:14,145
2022-04-11 13:36:15,126
2022-04-11 13:36:16,74
2022-04-11 13:36:17,149
2022-04-11 13:36:18,122
2022-04-11 13:36:19,104
2022-04-11 13:36:20,141
2022-04-11 13:36:21,114
2022-04-11 13:36:22,96
2022-04-11 13:36:23,88
2022-04-11 13:36:24,55
2022-04-11 13:36:25,146
2022-04-11 13:36:26,87
2022-04-11 13:36:27,109
2022-04-11 13:36:28,60
2022-04-11 13:36:29,80
2022-04-11 13:36:30,108
2022-04-11 13:36:31,84
2022-04-11 13:36:32,147
2022-04-11 13:36:33,126
2022-04-11 13:36:34,57
2022-04-11 13:36:35,113
2022-04-11 13:36:36,144
2022-04-11 13:36:37,74
2022-04-11 13:36:38,83
2022-04-11 13:36:39,62
2022-04-11 13:36:40,124
2022-04-11 13:36:41,84
2022-04-11 13:36:42,149
2022-04-11 13:36:43,111
2022-04-11 13:36:44,84
2022-04-11 13:36:45,69
2022-04-11 13:36:46,93
2022-04-11 13:36:47,56
2022-04-11 13:36:48,50
2022-04-11 13:36:49,130
2022-04-11 13:36:50,140
2022-04-11 13:36:51,53
2022-04-11 13:36:52,67
2022-04-11 13:36:53,137
2022-04-11 13:36:54,93
2022-04-11 13:36:55,58
2022-04-11 13:36:56,118
2022-04-11 13:36:57,70
2022-04-11 13:36:58,129
2022-04-11 13:36:59,108
2022-04-11 13:37:00,62
2022-04-11 13:37:01,59
2022-04-11 13:37:02,108
2022-04-11 13:37:03,102
2022-04-11 13:37:04,132
2022-04-11 13:37:05,71
2022-04-11 13:37:06,127
2022-04-11 13:37:07,76
2022-04-11 13:37:08,114
2022-04-11 13:37:09,62
2022-04-11 13:37:10,115
2022-04-11 13:37:11,73
2022-04-11 13:37:12,87
2022-04-11 13:37:13,146
2022-04-11 13:37:14,98
2022-04-11 13:37:15,92
2022-04-11 13:37:16,79
2022-04-11 13:37:17,129
2022-04-11 13:37:18,148
2022-04-11 13:37:19,107
2022-04-11 13:37:20,138
2022-04-11 13:37:21,56
2022-04-11 13:37:22,93
2022-04-11 13:37:23,131
2022-04-11 13:37:24,100
2022-04-11 13:37:25,121
2022-04-11 13:37:26,101
2022-04-11 13:37:27,62
2022-04-11 13:37:28,123
2022-04-11 13:37:29,95
2022-04-11 13:37:30,88
2022-04-11 13:37:31,147
2022-04-11 13:37:32,58
2022-04-11 13:37:33,121
2022-04-11 13:37:34,146
2022-04-11 13:37:35,121
2022-04-11 13:37:36,58
2022-04-11 13:37:37,132
2022-04-11 13:37:38,106
2022-04-11 13:37:39,133
2022-04-11 13:37:40,104
2022-04-11 13:37:41,121
2022-04-11 13:37:42,102
2022-04-11 13:37:43,132
2022-04-11 13:37:44,111
2022-04-11 13:37:45,54
2022-04-11 13:37:46,108
2022-04-11 13:37:47,115
2022-04-11 13:37:48,116
2022-04-11 13:37:49,97
2022-04-11 13:37:50,50
2022-04-11 13:37:51,86
2022-04-11 13:37:52,115
2022-04-11 13:37:53,66
2022-04-11 13:37:54,62
2022-04-11 13:37:55,121
2022-04-11 13:37:56,78
2022-04-11 13:37:57,52
2022-04-11 13:37:58,75
2022-04-11 13:37:59,96
2022-04-11 13:38:00,102
2022-04-11 13:38:01,93
2022-04-11 13:38:02,126
2022-04-11 13:38:03,90
2022-04-11 13:38:04,138
2022-04-11 13:38:05,112
2022-04-11 13:38:06,76
2022-04-11 13:38:07,112
2022-04-11 13:38:08,116
2022-04-11 13:38:09,66
2022-04-11 13:38:10,57
2022-04-11 13:38:11,76
2022-04-11 13:38:12,80
2022-04-11 13:38:13,112
2022-04-11 13:38:14,102
2022-04-11 13:38:15,131
2022-04-11 13:38:16,93
2022-04-11 13:38:17,54
2022-04-11 13:38:18,73
2022-04-11 13:38:19,130
2022-04-11 13:38:20,80
2022-04-11 13:38:21,105
2022-04-11 13:38:22,67
2022-04-11 13:38:23,147
2022-04-11 13:38:24,140
2022-04-11 13:38:25,77
2022-04-11 13:38:26,88
2022-04-11 13:38:27,98
2022-04-11 13:38:28,119
2022-04-11 13:38:29,132
2022-04-11 13:38:30,112
2022-04-11 13:38:31,129
2022-04-11 13:38:32,136
2022-04-11 13:38:33,142
2022-04-11 13:38:34,87
2022-04-11 13:38:35,100
2022-04-11 13:38:36,55
2022-04-11 13:38:37,99
2022-04-11 13:38:38,59
2022-04-11 13:38:39,85
2022-04-11 13:38:40,93
2022-04-11 13:38:41,59
2022-04-11 13:38:42,130
2022-04-11 13:38:43,126
2022-04-11 13:38:44,127
2022-04-11 13:38:45,111
2022-04-11 13:38:46,127
2022-04-11 13:38:47,91
2022-04-11 13:38:48,96
2022-04-11 13:38:49,93
2022-04-11 13:38:50,118
2022-04-11 13:38:51,89
2022-04-11 13:38:52,61
2022-04-11 13:38:53,73
2022-04-11 13:38:54,55
2022-04-11 13:38:55,108
2022-04-11 13:38:56,104
2022-04-11 13:38:57,110
2022-04-11 13:38:58,79
2022-04-11 13:38:59,65
2022-04-11 13:39:00,99
2022-04-11 13:39:01,85
2022-04-11 13:39:02,150
2022-04-11 13:39:03,52
2022-04-11 13:39:04,150
2022-04-11 13:39:05,97
2022-04-11 13:39:06,93
2022-04-11 13:39:07,140
2022-04-11 13:39:08,134
2022-04-11 13:39:09,135
2022-04-11 13:39:10,85
2022-04-11 13:39:11,58
2022-04-11 13:39:12,120
2022-04-11 13:39:13,76
2022-04-11 13:39:14,140
2022-04-11 13:39:15,113
2022-04-11 13:39:16,83
2022-04-11 13:39:17,60
2022-04-11 13:39:18,65
2022-04-11 13:39:19,124
2022-04-11 13:39:20,63
2022-04-11 13:39:21,94
2022-04-11 13:39:22,122
2022-04-11 13:39:23,133
2022-04-11 13:39:24,81
2022-04-11 13:39:25,111
2022-04-11 13:39:26,90
2022-04-11 13:39:27,80
2022-04-11 13:39:28,130
2022-04-11 13:39:29,135
2022-04-11 13:39:30,134
2022-04-11 13:39:31,126
2022-04-11 13:39:32,143
2022-04-11 13:39:33,143
2022-04-11 13:39:34,134
2022-04-11 13:39:35,120
2022-04-11 13:39:36,106
2022-04-11 13:39:37,138
2022-04-11 13:39:38,111
2022-04-11 13:39:39,137
2022-04-11 13:39:40,94
2022-04-11 13:39:41,52
2022-04-11 13:39:42,77
2022-04-11 13:39:43,137
2022-04-11 13:39:44,144
2022-04-11 13:39:45,85
2022-04-11 13:39:46,124
2022-04-11 13:39:47,146
2022-04-11 13:39:48,65
2022-04-11 13:39:49,111
2022-04-11 13:39:50,139
2022-04-11 13:39:51,95
2022-04-11 13:39:52,68
2022-04-11 13:39:53,51
2022-04-11 13:39:54,124
2022-04-11 13:39:55,135
2022-04-11 13:39:56,103
2022-04-11 13:39:57,149
2022-04-11 13:39:58,63
2022-04-11 13:39:59,143
2022-04-11 13:40:00,119
2022-04-11 13:40:01,93
2022-04-11 13:40:02,96
2022-04-11 13:40:03,126
2022-04-11 13:40:04,127
2022-04-11 13:40:05,62
2022-04-11 13:40:06,132
2022-04-11 13:40:07,112
2022-04-11 13:40:08,127
2022-04-11 13:40:09,58
2022-04-11 13:40:10,91
2022-04-11 13:40:11,112
2022-04-11 13:40:12,113
2022-04-11 13:40:13,87
2022-04-11 13:40:14,54
2022-04-11 13:40:15,93
2022-04-11 13:40:16,50
2022-04-11 13:40:17,137
2022-04-11 13:40:18,112
2022-04-11 13:40:19,113
2022-04-11 13:40:20,73
2022-04-11 13:40:21,140
2022-04-11 13:40:22,124
2022-04-11 13:40:23,124
2022-04-11 13:40:24,113
2022-04-11 13:40:25,97
2022-04-11 13:40:26,113
2022-04-11 13:40:27,64
2022-04-11 13:40:28,148
2022-04-11 13:40:29,102
2022-04-11 13:40:30,67
2022-04-11 13:40:31,147
2022-04-11 13:40:32,130
2022-04-11 13:40:33,69
2022-04-11 13:40:34,139
2022-04-11 13:40:35,132
